State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,02/03/2024,1200,1700,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,04/03/2024,1200,1900,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,11/03/2024,1300,1800,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,26/03/2024,1100,1600,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,28/03/2024,1200,1700,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,07/06/2024,2000,2900,2450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/06/2024,2400,3200,2800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,19/06/2024,2500,3300,2900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,26/06/2024,2400,3100,2750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,29/06/2024,2400,3100,2750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,03/07/2024,2400,3000,2700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,08/07/2024,2400,3000,2700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,22/07/2024,2400,3000,2700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,13/01/2025,800,2600,1700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,20/01/2025,1000,2900,1950,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,30/01/2025,1100,3000,2050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,07/12/2024,1000,5000,3000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/12/2024,1000,5100,3050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,04/04/2025,900,1700,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,05/04/2025,900,1600,1250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,11/04/2025,800,1500,1120,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,21/04/2025,800,1500,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,22/04/2025,800,1500,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,28/04/2025,800,1500,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,02/05/2025,700,1400,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,06/05/2025,800,1600,1200,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,17/05/2025,800,1700,1250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,21/05/2025,700,1400,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,09/08/2024,2500,3100,2800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/08/2024,2800,3300,3050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,14/08/2024,2900,3500,3200,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,21/08/2024,2900,3600,3250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,12/09/2024,3500,4200,3850,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,13/09/2024,3600,4300,3950,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,18/09/2024,4000,4800,4400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,19/09/2024,4000,4800,4400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,24/09/2024,4200,5200,4700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,26/09/2024,4000,4800,4400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,07/02/2025,1300,3000,2150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,12/03/2025,1000,2000,1500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,20/03/2025,900,1800,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,22/03/2025,800,1600,1200,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,26/03/2025,1000,1900,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,08/03/2025,1200,2400,1800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,18/03/2025,1000,2000,1500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,05/07/2025,1100,1900,1500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,08/07/2025,1200,2000,1600,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,28/07/2025,900,1700,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,31/07/2025,900,1700,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,06/06/2025,900,1800,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,16/06/2025,1000,2000,1500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,17/06/2025,1000,2100,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,21/06/2025,1000,1900,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,04/09/2025,1000,1600,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,16/09/2025,900,1400,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,20/09/2025,1000,1500,1250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,27/09/2025,800,1300,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,05/08/2025,800,1600,1200,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,19/08/2025,1000,1700,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,11/10/2025,700,1700,1200,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,16/10/2025,700,1700,1200,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,25/10/2025,900,1800,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,30/10/2025,1000,1800,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,05/12/2024,2000,5000,3500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,06/12/2024,1500,5000,3250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,14/12/2024,500,4300,2400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,24/12/2024,500,2900,1700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,01/06/2024,1700,2500,2100,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,27/06/2024,2500,3200,2850,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,01/07/2024,2400,3200,2800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,15/07/2024,2400,3100,2750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,19/07/2024,2300,2900,2600,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,23/07/2024,2300,2900,2600,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,26/07/2024,2400,2900,2650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,27/07/2024,2500,3000,2750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,04/01/2024,1600,2600,2100,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,27/01/2024,1300,1800,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,31/01/2024,900,1400,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,01/02/2024,900,1500,1200,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,06/02/2024,1100,1800,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/02/2024,1000,1700,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,14/02/2024,900,1600,1250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,12/03/2024,1200,1800,1500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,14/03/2024,1200,1800,1500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,21/03/2024,1000,1500,1250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,22/03/2024,1100,1600,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,27/03/2024,1200,1700,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,01/04/2024,1300,1800,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,02/04/2024,1300,1800,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,03/04/2024,1200,1700,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,06/04/2024,1100,1600,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,19/04/2024,1100,1500,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,22/04/2024,1100,1600,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,25/04/2024,1200,1700,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,26/04/2024,1200,1700,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,29/04/2024,1100,1600,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,30/04/2024,1200,1700,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,04/11/2024,2000,5400,3700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,11/11/2024,3000,6000,4500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,13/11/2024,3000,5900,4450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,08/11/2024,3500,6200,4850,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,09/11/2024,3000,6300,4650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,02/01/2023,1400,2400,1900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,11/01/2023,1400,2200,1800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,12/01/2023,1300,2100,1700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,23/01/2023,1200,2200,1700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,24/01/2023,1300,2100,1700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,28/01/2023,1100,1700,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,31/01/2023,1100,1700,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,02/02/2023,1000,1600,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,04/02/2023,900,1400,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,14/02/2023,900,1400,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,25/02/2023,600,1200,900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,17/03/2023,800,1300,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,28/03/2023,800,1300,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,29/03/2023,700,1200,950,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,01/04/2023,600,1200,900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,04/04/2023,700,1100,900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,26/04/2023,600,1000,800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,28/04/2023,500,1000,750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,02/05/2023,500,1000,750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,08/05/2023,500,1100,800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,09/05/2023,500,1100,800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,11/05/2023,500,1000,750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,15/05/2023,500,1000,750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,22/05/2023,600,1100,850,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,26/05/2023,400,1100,750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,31/05/2023,400,1200,800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,02/06/2023,500,1300,900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,05/06/2023,500,1400,950,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,06/06/2023,600,1400,1000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,07/06/2023,800,1500,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,16/06/2023,700,1400,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,17/06/2023,700,1400,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,26/06/2023,800,1500,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,29/06/2023,900,1700,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,04/07/2023,1000,1800,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,05/07/2023,1000,1700,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/07/2023,1000,1700,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,14/07/2023,900,1600,1250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,21/07/2023,1000,1800,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,22/07/2023,1000,1800,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,01/08/2023,1100,1700,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,09/08/2023,800,1900,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/08/2023,800,1800,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,22/08/2023,900,2400,1650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,23/08/2023,1000,2400,1700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,25/08/2023,1000,2500,1750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,13/09/2023,900,2200,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,14/09/2023,1000,2300,1650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,15/09/2023,900,2400,1650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/10/2023,1100,2600,1850,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,17/10/2023,1500,3100,2300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,01/11/2023,2800,5200,4000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/11/2023,2500,4500,3500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,11/11/2023,2500,5000,3750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,15/11/2023,2800,4700,3750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,16/11/2023,2600,4500,3550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,23/11/2023,2800,3800,3300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,02/12/2023,2900,4700,3800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,08/12/2023,2700,4300,3500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,09/12/2023,2800,4600,3700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,13/12/2023,2300,3600,2950,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,29/12/2023,1200,1900,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,30/12/2023,1200,2000,1600,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,02/08/2024,2400,2900,2650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,24/08/2024,3400,4000,3700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,28/08/2024,3300,4000,3650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,31/08/2024,3200,3900,3550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,04/10/2024,2500,4800,3650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,03/10/2024,3500,4500,4000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,18/10/2024,2000,4600,3300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,21/10/2024,2000,4700,3350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,05/10/2024,2500,4900,3700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,07/10/2024,2500,4700,3600,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,11/05/2024,1400,2000,1700,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,23/05/2024,1300,1900,1600,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,30/05/2024,1600,2400,2000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,05/09/2024,3500,4300,3900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,14/09/2024,3800,4700,4250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,30/09/2024,3600,4500,4050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,04/02/2025,1200,2900,2050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,17/02/2025,1300,3400,2350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,25/02/2025,1100,2700,1900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,28/02/2025,1200,2800,2000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,02/04/2025,1000,1800,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,07/04/2025,900,1600,1250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,14/04/2025,800,1500,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,16/04/2025,700,1400,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,07/05/2025,800,1500,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,19/05/2025,700,1600,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,20/05/2025,700,1500,1100,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,31/05/2025,800,1700,1250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,28/10/2025,1100,2000,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,27/03/2025,1000,1900,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,05/03/2025,1300,2700,2000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,06/03/2025,1200,2600,1900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,21/03/2025,900,1700,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,08/01/2025,1000,3000,2000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,11/01/2025,800,2500,1650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,14/01/2025,800,2800,1800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,17/01/2025,1000,2800,1900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,21/01/2025,1100,3100,2100,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,01/08/2025,900,1700,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,12/08/2025,1000,1700,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,21/08/2025,1200,1800,1500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,25/08/2025,1100,1700,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,26/08/2025,1100,1700,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,05/06/2025,800,1700,1250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,09/06/2025,800,1700,1250,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,13/06/2025,1000,2000,1500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,28/06/2025,1100,2000,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,30/06/2025,1000,1900,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,10/07/2025,1100,1800,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,21/07/2025,1000,1700,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,02/09/2025,1100,1700,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,12/09/2025,900,1300,1100,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,15/09/2025,900,1300,1100,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,17/09/2025,800,1300,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,08/10/2025,900,1400,1150,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,Local,31/10/2025,1000,1800,1400,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,17/01/2023,1300,2200,1750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,21/01/2023,1300,2000,1650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,06/02/2023,900,1500,1200,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,08/02/2023,900,1500,1200,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,15/02/2023,800,1300,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,21/02/2023,700,1300,1000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,24/02/2023,600,1300,950,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,02/03/2023,700,1300,1000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,04/03/2023,700,1300,1000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,08/03/2023,600,1300,950,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/03/2023,700,1300,1000,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,14/03/2023,800,1300,1050,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,21/03/2023,800,1400,1100,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/04/2023,500,1100,800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,12/04/2023,600,1000,800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,25/04/2023,500,1100,800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,10/05/2023,500,1400,750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,17/05/2023,400,1100,750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,19/05/2023,500,1100,800,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,27/05/2023,400,1100,750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,12/06/2023,500,1300,900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,01/07/2023,900,1700,1300,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,18/07/2023,1200,1900,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,19/07/2023,1100,1800,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,24/07/2023,1000,1700,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,25/07/2023,1100,1800,1450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,28/07/2023,1000,1700,1350,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,21/08/2023,800,2200,1500,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,24/08/2023,1000,2500,1750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,29/08/2023,1000,2300,1650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,04/09/2023,1000,2500,1750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,18/09/2023,800,2400,1600,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,19/09/2023,800,2300,1550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,23/09/2023,1000,25000,1750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,09/10/2023,1000,2500,1750,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,13/10/2023,1100,2700,1900,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,16/10/2023,1400,2800,2100,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,18/10/2023,1600,3500,2550,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,19/10/2023,1600,3600,2600,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,21/10/2023,1600,3700,2650,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,25/10/2023,2400,4500,3450,23
Maharashtra,Mumbai,Vashi New Mumbai,Onion,Other,FAQ,28/10/2023,3200,5500,4350,23
