State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,16/08/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,28/08/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,30/08/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,04/09/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,11/09/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,13/09/2023,2600,6000,4300,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,24/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,28/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,30/10/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,18/11/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,24/11/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,28/11/2023,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,25/06/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,09/06/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,04/07/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,12/07/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,16/07/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,18/07/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,23/07/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,25/07/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,29/07/2025,2800,56010,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,25/04/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,17/04/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,21/04/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,01/04/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,30/10/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/11/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,12/11/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,16/11/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,23/11/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,25/11/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,05/05/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,15/05/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,20/05/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,27/05/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,30/05/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,31/05/2025,2800,5600,4200,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,09/09/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,13/09/2025,3000,5800,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,20/09/2025,3000,5800,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,26/09/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/08/2025,3000,5300,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,01/08/2025,3000,5300,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,23/08/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,03/10/2025,3000,5800,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,06/10/2025,3000,5800,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,13/10/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,30/10/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,01/10/2025,3000,5800,4150,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,03/11/2025,3000,5800,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,11/01/2025,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,18/01/2025,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,29/01/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/01/2025,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,13/01/2025,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,13/02/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,15/02/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,18/02/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,27/02/2025,3000,6000,4500,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,10/12/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,18/12/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,31/12/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,09/11/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,22/11/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,27/11/2024,2800,6000,4400,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,05/04/2024,2600,6500,4550,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,22/04/2024,2600,6500,4550,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,27/04/2024,2600,6500,4550,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,02/05/2024,2600,6500,4550,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,04/05/2024,2600,6500,4550,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,09/05/2024,2600,6500,4550,1
Maharashtra,Mumbai,Mumbai,Wheat,Other,FAQ,13/05/2024,2600,6500,4550,1
